datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2000-05-02,420.9821,99388.89460000035,289.9000000000012,99809.87670000034,-0.00023029589860179556,0.9980987670000052,0.0029987689999952938
2000-05-03,410.9375,99388.89460000035,289.9000000000012,99799.83210000035,-0.00010063733502230221,0.9979983210000053,0.0030992149999952145
2000-05-04,395.3125,99388.89460000035,289.9000000000012,99784.20710000035,-0.00015656338964920025,0.9978420710000053,0.0032554649999951835
2000-05-05,0.0,99782.90710000035,291.20000000000124,99782.90710000035,-1.3028113744484315e-05,0.9978290710000053,0.0032684649999952242
2000-05-08,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-09,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-10,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-11,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-12,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-15,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-16,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-17,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-18,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-19,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-22,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-23,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-24,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-25,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-26,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-30,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-05-31,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-06-01,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-06-02,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-06-05,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-06-06,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-06-07,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-06-08,0.0,99782.90710000035,291.20000000000124,99782.90710000035,0.0,0.9978290710000053,0.0032684649999952242
2000-06-09,341.96430000000004,99442.99100000034,292.50000000000125,99784.95530000035,2.0526561708145152e-05,0.9978495530000053,0.0032479829999951804
2000-06-12,325.6696,99442.99100000034,292.50000000000125,99768.66060000034,-0.00016329816404714315,0.9976866060000051,0.0034109299999953713
2000-06-13,337.5,99442.99100000034,292.50000000000125,99780.49100000034,0.00011857831837036592,0.9978049100000053,0.0032926259999952467
2000-06-14,322.9911,99442.99100000034,292.50000000000125,99765.98210000034,-0.00014540818405073264,0.9976598210000053,0.003437714999995234
2000-06-15,329.91069999999996,99442.99100000034,292.50000000000125,99772.90170000034,6.935831086241073e-05,0.9977290170000052,0.0033685189999953513
2000-06-16,325.6696,99442.99100000034,292.50000000000125,99768.66060000034,-4.250753388679307e-05,0.9976866060000051,0.0034109299999953713
2000-06-19,345.08930000000004,99442.99100000034,292.50000000000125,99788.08030000035,0.00019464729588647423,0.9978808030000051,0.0032167329999953642
